Shop Name,"Artist Name (what will be displayed 
on signs and price sheets)",Product Code,Item Name,Item Type,Product Display,Quantity,Price per unit (C$ CAD),Notes,"You may include quantity 
for Alt Arts but it is not required."
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA7,Deck Box - HB,Accessory,Artist Display,4,30.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA8,Deck Box - NBN,Accessory,Artist Display,4,30.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA9,Deck Box - Weyland,Accessory,Artist Display,4,30.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA10,Pride Deck Box,Accessory,Merch Table,12,30.00,"Variant item. 3 pride flags, 4 symbols for each pride flag. Rainbow, Trans, Bi. Crim, Shaper, Anarch, Credit",
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA11,Token Case - Neon Static,Accessory,Artist Display,3,30.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA12,Dial Token - Credit,Accessory,Artist Display,10,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA13,Dial Token - Advancement,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA14,Dial Token - Tag,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA15,Dial Token - Power,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA16,Dial Token - Core Damage,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA17,Dial Token - MU,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA18,Dial Token - Max MU,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA19,Dial Token - Click,Accessory,Artist Display,5,4.00,,
PrintArtificer (Cullen O'Connor),PrintArtificer (Cullen O'Connor),PA20,Team Covenant Token Case,Accessory,Artist Display,4,20.00,,
Purling Designs,Purling Designs,PD1,Arissana Graffiti Frog Plushie,Other,Merch Table,15,15.00,Various colors/combinations available,
Purling Designs,Purling Designs,PD2,Hedge Fund Goose Plushie,Other,Artist Display,2,35.00,,
Purling Designs,Purling Designs,PD3,Gourmand Plushie,Other,Artist Display,2,50.00,,
Purling Designs,Purling Designs,PD4,Fencer Fueno Plushie,Other,Artist Display,2,35.00,,
Purling Designs,Purling Designs,PD5,Mystic Maemi Plushie,Other,Artist Display,2,40.00,,
Purling Designs,Purling Designs,PD6,Trickster Taka Plushie,Other,Artist Display,2,45.00,,
Purling Designs,Purling Designs,PD7,Paladin Poemu Plushie,Other,Artist Display,2,60.00,,
Purling Designs,Purling Designs,PD8,Keiko Plushie,Other,Artist Display,1,70.00,,
Purling Designs,Purling Designs,PD9,Dinosaurus Plushie,Other,Artist Display,1,100.00,,
soarix,soarix,SRX1,Fujii Asset Retrieval,Alt Art Card Set [3 copies],Artist Display,,10.00,,
soarix,soarix,SRX2,GameNet,Alt Art Card Single,Artist Display,,8.00,,
soarix,soarix,SRX3,Adrian Seis,Alt Art Card Set [3 copies],Artist Display,,10.00,,
soarix,soarix,SRX4,Muse,Alt Art Card Set [3 copies],Artist Display,,10.00,,
soarix,soarix,SRX5,Privileged Access,Alt Art Card Set [3 copies],Artist Display,,10.00,,
Stwyde,Stwyde,ST1,AU Co Acrylic (translucent),Alt Art Card Single,Artist Display,8,5.00,,
Stwyde,Stwyde,ST2,AU Co Acrylic (opaque),Alt Art Card Single,Artist Display,8,5.00,,
Stwyde,Stwyde,ST3,MirrorMorph Acrylic,Alt Art Card Single,Artist Display,9,5.00,,
Stwyde,Stwyde,ST4,BANGUN Acrylic,Alt Art Card Single,Artist Display,5,10.00,,
Stwyde,Stwyde,ST5,Editorial Division Acrylic,Alt Art Card Single,Artist Display,5,10.00,,
Stwyde,Stwyde,ST6,Piranhas alt art,Alt Art Card Set [3 copies],Artist Display,10,5.00,,
Stwyde,Stwyde,ST7,Maglectric Rapid (748 Mod) ,Alt Art Card Set [3 copies],Artist Display,10,5.00,,
SNARE MEMORIAL,Scott Uminga,SMTAC1,Transfer of Wealth,Alt Art Card Set [3 copies],Artist Display,74 (223 cards),7.00,,
SNARE MEMORIAL,Scott Uminga,SMTAC2,End of the Line,Alt Art Card Set [3 copies],Artist Display,33 (99 cards),7.00,,
SNARE MEMORIAL,Scott Uminga,SMTAC3,Trick Shot (Foil),Alt Art Card Set [3 copies],Artist Display,1 (3 cards),10.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC4,Empiricist,Alt Art Card Set [3 copies],Artist Display,27 (81 cards),7.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC5,Your Digital Life,Alt Art Card Set [3 copies],Artist Display,27 (81 cards),7.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC6,Your Digital Life (Foil),Alt Art Card Set [3 copies],Artist Display,17 (51 cards),10.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC7,Unsmiling Tsarevna,Alt Art Card Set [3 copies],Artist Display,15 (45 cards),7.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC8,Unsmiling Tsarevna (Foil),Alt Art Card Set [3 copies],Artist Display,18 (54 cards),10.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC9,Melies U,Alt Art Card Set [3 copies],Artist Display,65,10.00,Note that this is sold as a playset but it is three separate cards,
SNARE MEMORIAL,Nicky Cheng,SMTAC10,Precision Design,Alt Art Card Single,Artist Display,63,5.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC11,Precision Design (Foil),Alt Art Card Single,Artist Display,41,8.00,,
SNARE MEMORIAL,formerteen,SMTAC12,Clean Getaway,Alt Art Card Set [3 copies],Artist Display,26 (78 cards),5.00,,
SNARE MEMORIAL,formerteen,SMTAC13,Petty Cash,Alt Art Card Set [3 copies],Artist Display,29 (87 cards),5.00,,
SNARE MEMORIAL,formerteen,SMTAC14,Let Them Dream,Alt Art Card Set [3 copies],Artist Display,9 (27 cards),5.00,,
SNARE MEMORIAL,SNARE MEMORIAL,SMTAC15,"""Knickknack"" O'Brian",Alt Art Card Set [3 copies],Artist Display,36 (108 cards),5.00,,
SNARE MEMORIAL,Scott Uminga,SMTAC16,Trick Shot Playmat,Other,Artist Display,12,35.00,,
SNARE MEMORIAL,Scott Uminga,SMTAC17,Transfer of Wealth Playmat,Other,Artist Display,12,35.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC18,Melies U Playmat,Other,Artist Display,,35.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC19,Art Print,Art Print,Artist Display,,15.00,,
SNARE MEMORIAL,Nicky Cheng,SMTAC20,Set of All 3 Prints,Art Print,Artist Display,,40.00,,
SNARE MEMORIAL,SNARE MEMORIAL,SMTAC21,Small Stickers,Sticker,Artist Display,,2.00,,
SNARE MEMORIAL,SNARE MEMORIAL,SMTAC22,Small Stickers (3 for $5),Sticker,Artist Display,,5.00,,
SNARE MEMORIAL,SNARE MEMORIAL,SMTAC23,Bumper Sticker,Sticker,Artist Display,,12.00,,
SNARE MEMORIAL,SNARE MEMORIAL,SMTAC24,Bumper Sticker (2 for $20),Sticker,Artist Display,,20.00,,
The Tag Mill,The Tag Mill,TM1,"Grey Area Set (6 x playsets + set card)
Bahia Bands, Petty Cash, B 1001, Regolith Mining Licence, Sure Gamble, Hedge Fund, single promo Grey Area Set Card",Alt Art Card Set [Other],Artist Display,5 sets made up (but please assemble from playsets below if sold out),45.00,"Playsets of: Bahia Bands, Petty Cash, B 1001, Regolith Mining Licence, Sure Gamble, Hedge Fund and a promotional single Grey Area Set Card",
The Tag Mill,The Tag Mill,TM2,"Op Art Set (6 x playsets + set card)
Seamless Launch, Spin Doctor, Send a Message, Anthill Excavation Contract, Flyswatter, Semak-samun, single promo Op Art Set Card",Alt Art Card Set [Other],Artist Display,5 sets made up (but please assemble from playsets below if sold out),45.00,"Playsets of: Seamless Launch, Spin Doctor, Send a Message, Anthill Excavation Contract, Flyswatter, Semak-samun, and a single promo Op Art Set Card",
The Tag Mill,The Tag Mill,TM3,"Breaking In Set (6 x playsets + set card)
Begemot, Buzzsaw, Carmen, Echelon, Jailbreak, Propeller, single promo Break In Set Card",Alt Art Card Set [Other],Artist Display,5 sets made up (but please assemble from playsets below if sold out),45.00,"Playset of: Begemot, Buzzsaw, Carmen, Echelon, Jailbreak, Propeller, and a single promo Break In Set Card",
The Tag Mill,The Tag Mill,TM4,"Sent It! Set (6 x playsets + set card)
Cataloguer, Cupellation, Hannah ""Wheels"" Pilintra, Dr Nuka, Privileged Access, Swift, single promo Send It Set Card",Alt Art Card Set [Other],Artist Display,5 sets made up (but please assemble from playsets below if sold out),45.00,"Playset of: Cataloguer, Cupellation, Hannah ""Wheels"" Pilintra, Dr Nuka, Privileged Access, Swift, and a single promo Send It Set Card",
The Tag Mill,The Tag Mill,TM5,"Snack Attack Set (6 x playsets + set card)
Anemone, Bladderwort, Heliamphora, Audrey, Mycoweb, Physarum Entangler, single promo Snack Attack Card",Alt Art Card Set [Other],Artist Display,5 sets made up (but please assemble from playsets below if sold out),45.00,"Playset of: Anemone, Bladderwort, Heliamphora, Audrey, Mycoweb, Physarum Entangler, and a single promo Snack Attack Card",
The Tag Mill,The Tag Mill,TM6,"Creative Commission Set (6 x playsets)
Annicam, Muse, Revolver, Strike Fund, YDL, Cezve",Alt Art Card Set [Other],Artist Display,5 sets made up (but please assemble from playsets below if sold out),45.00,"Playset of: Annicam, Muse, Revolver, Strike Fund, YDL, Cezve (no promo card in this set)",
The Tag Mill,The Tag Mill,TM7,Sure Gamble,Alt Art Card Set [3 copies],Artist Display,8,10.00,Grey Area Card ,
The Tag Mill,The Tag Mill,TM8,Hedge Fund,Alt Art Card Set [3 copies],Artist Display,8,10.00,Grey Area Card ,
The Tag Mill,The Tag Mill,TM9,B-1001,Alt Art Card Set [3 copies],Artist Display,6,10.00,Grey Area Card ,
The Tag Mill,The Tag Mill,TM10,Petty Cash ,Alt Art Card Set [3 copies],Artist Display,10,10.00,Grey Area Card ,
The Tag Mill,The Tag Mill,TM11,Regolith Mining License ,Alt Art Card Set [3 copies],Artist Display,10,10.00,Grey Area Card ,
The Tag Mill,The Tag Mill,TM12,Bahia Bands,Alt Art Card Set [3 copies],Artist Display,10,10.00,Grey Area Card ,
The Tag Mill,The Tag Mill,TM13,Flyswatter,Alt Art Card Set [3 copies],Artist Display,10,10.00,Op Art Card ,
The Tag Mill,The Tag Mill,TM14,Spin Dr,Alt Art Card Set [3 copies],Artist Display,10,10.00,Op Art Card ,
The Tag Mill,The Tag Mill,TM15,Semak-samun,Alt Art Card Set [3 copies],Artist Display,10,10.00,Op Art Card ,
The Tag Mill,The Tag Mill,TM16,Seamless Launch,Alt Art Card Set [3 copies],Artist Display,10,10.00,Op Art Card ,
The Tag Mill,The Tag Mill,TM17,Anthill Excavation Contract,Alt Art Card Set [3 copies],Artist Display,10,10.00,Op Art Card ,
The Tag Mill,The Tag Mill,TM18,Send A Message ,Alt Art Card Set [3 copies],Artist Display,10,10.00,Op Art Card ,
The Tag Mill,The Tag Mill,TM19,Carmen,Alt Art Card Set [3 copies],Artist Display,10,10.00,Breaking In Card,
The Tag Mill,The Tag Mill,TM20,Buzzsaw,Alt Art Card Set [3 copies],Artist Display,10,10.00,Breaking In Card,
The Tag Mill,The Tag Mill,TM21,Begemot,Alt Art Card Set [3 copies],Artist Display,10,10.00,Breaking In Card,
The Tag Mill,The Tag Mill,TM22,Echelon,Alt Art Card Set [3 copies],Artist Display,10,10.00,Breaking In Card,
The Tag Mill,The Tag Mill,TM23,Jailbreak,Alt Art Card Set [3 copies],Artist Display,10,10.00,Breaking In Card,
The Tag Mill,The Tag Mill,TM24,Propeller,Alt Art Card Set [3 copies],Artist Display,10,10.00,Breaking In Card,
The Tag Mill,The Tag Mill,TM25,Cataloguer,Alt Art Card Set [3 copies],Artist Display,10,10.00,Send It! Card ,
The Tag Mill,The Tag Mill,TM26,"Hannah ""Wheels"" Pilintra ",Alt Art Card Set [3 copies],Artist Display,10,10.00,Send It! Card ,
The Tag Mill,The Tag Mill,TM27,Cupellation,Alt Art Card Set [3 copies],Artist Display,10,10.00,Send It! Card ,
The Tag Mill,The Tag Mill,TM28,Privileged Access,Alt Art Card Set [3 copies],Artist Display,10,10.00,Send It! Card ,
The Tag Mill,The Tag Mill,TM29,Swift,Alt Art Card Set [3 copies],Artist Display,10,10.00,Send It! Card ,
The Tag Mill,The Tag Mill,TM30,Dr Nuka,Alt Art Card Set [3 copies],Artist Display,10,10.00,Send It! Card ,
The Tag Mill,The Tag Mill,TM31,Aniccam,Alt Art Card Set [3 copies],Artist Display,10,10.00,Creative Commission Card ,
The Tag Mill,The Tag Mill,TM32,Your Digital Life,Alt Art Card Set [3 copies],Artist Display,10,10.00,Creative Commission Card ,
The Tag Mill,The Tag Mill,TM33,Cezve,Alt Art Card Set [3 copies],Artist Display,10,10.00,Creative Commission Card ,
The Tag Mill,The Tag Mill,TM34,Muse,Alt Art Card Set [3 copies],Artist Display,10,10.00,Creative Commission Card ,
The Tag Mill,The Tag Mill,TM35,Revolver,Alt Art Card Set [3 copies],Artist Display,10,10.00,Creative Commission Card ,
The Tag Mill,The Tag Mill,TM36,Strike Fund,Alt Art Card Set [3 copies],Artist Display,10,10.00,Creative Commission Card ,
The Tag Mill,The Tag Mill,TM37,Bladderwort,Alt Art Card Set [3 copies],Artist Display,10,10.00,Snack Attack Card ,
The Tag Mill,The Tag Mill,TM38,Physarum Entangler,Alt Art Card Set [3 copies],Artist Display,10,10.00,Snack Attack Card ,
The Tag Mill,The Tag Mill,TM39,Anemone,Alt Art Card Set [3 copies],Artist Display,10,10.00,Snack Attack Card ,
The Tag Mill,The Tag Mill,TM40,Audrey v2,Alt Art Card Set [3 copies],Artist Display,10,10.00,Snack Attack Card ,
The Tag Mill,The Tag Mill,TM41,Mycoweb,Alt Art Card Set [3 copies],Artist Display,10,10.00,Snack Attack Card ,
The Tag Mill,The Tag Mill,TM42,Heliamphora,Alt Art Card Set [3 copies],Artist Display,10,10.00,Snack Attack Card ,
The Tag Mill,The Tag Mill,TM43,Subliminal Messaging (Rotated),Alt Art Card Set [3 copies],Artist Display,5,6.00,Rotated Card Discount ,
The Tag Mill,The Tag Mill,TM44,Anansi (Rotated),Alt Art Card Set [3 copies],Artist Display,5,6.00,Rotated Card Discount ,
The Tag Mill,The Tag Mill,TM45,Border Control (Rotated),Alt Art Card Set [3 copies],Artist Display,5,6.00,Rotated Card Discount ,
The Tag Mill,The Tag Mill,TM46,Rashida Jaheem (Rotated),Alt Art Card Set [3 copies],Artist Display,5,6.00,Rotated Card Discount ,
The Tag Mill,The Tag Mill,TM47,HOLO Hedge Fund,Alt Art Card Set [3 copies],Artist Display,10,15.00,Holographic ,
The Tag Mill,The Tag Mill,TM48,HOLO Sure Gamble,Alt Art Card Set [3 copies],Artist Display,9,15.00,Holographic ,
The Tag Mill,The Tag Mill,TM49,Zahya,Sticker,Artist Display,10,5.00,,
The Tag Mill,The Tag Mill,TM50,Loup,Sticker,Artist Display,10,5.00,,
The Tag Mill,The Tag Mill,TM51,Tao,Sticker,Artist Display,5,5.00,,
The Tag Mill,The Tag Mill,TM52,Built to Last,Sticker,Artist Display,5,5.00,,
The Tag Mill,The Tag Mill,TM53,Precision Design,Sticker,Artist Display,5,5.00,,
The Tag Mill,The Tag Mill,TM54,Reality +,Sticker,Artist Display,8,5.00,,
The Tag Mill,The Tag Mill,TM55,Arissana,Sticker,Artist Display,8,5.00,,
The Tag Mill,The Tag Mill,TM56,Slap Vandal,Sticker,Artist Display,10,5.00,,
The Tag Mill,The Tag Mill,TM57,Restoring Humanity,Sticker,Artist Display,5,5.00,,
The Tag Mill,The Tag Mill,TM58,Undo Click (Jnet Vibes),Sticker,Artist Display,8,5.00,,
The Tag Mill,The Tag Mill,TM59,Run Last Click,Sticker,Artist Display,10,5.00,,
The Tag Mill,The Tag Mill,TM60,I Whiff Deep Dives Blue,Sticker,Artist Display,10,5.00,,
The Tag Mill,The Tag Mill,TM61,I Whiff Deep Dives Orange,Sticker,Artist Display, ,5.00,,
The Tag Mill,The Tag Mill,TM62,100% Win Rate on JNET,Sticker,Artist Display,5,5.00,,
The Tag Mill,The Tag Mill,TM63,Warning May Contain Jank ,Sticker,Artist Display,6,5.00,,
The Tag Mill,The Tag Mill,TM64,"Take Two Tage (""The Oppo"")",Sticker,Artist Display,3,5.00,,
The Tag Mill,The Tag Mill,TM65,Jank Sauce,Sticker,Artist Display,6,5.00,,
The Tag Mill,The Tag Mill,TM66,I Heart Netrunner,Sticker,Artist Display,10,5.00,,
The Tag Mill,The Tag Mill,TM67,Credit Trio,Sticker,Artist Display,9,5.00,,
The Tag Mill,The Tag Mill,TM68,Any 3 Stickers,Sticker,Artist Display,,10.00,,
The Tag Mill,The Tag Mill,TM69,Click Trackers ,Accessory,Merch Table,10,6.00,Stored inside Alt Art Box (various colours to display on Merch Table) ,
ToBeAsh,ToBeAsh,,"Pay what you want.
Select $7, $10, or $11 CAD",,Artist Display,,,,
ToBeAsh,ToBeAsh,ASH01_7,Measured Response (double-sided) $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH01_10,Measured Response (double-sided) $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH01_11,Measured Response (double-sided) $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH02_7,Nanomanagement $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH02_10,Nanomanagement $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH02_11,Nanomanagement $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH03_7,Hybrid Release $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH03_10,Hybrid Release $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH03_11,Hybrid Release $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH04_7,Magistrate Revontulet $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH04_10,Magistrate Revontulet $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH04_11,Magistrate Revontulet $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH05_7,Cohort Guidance Program $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH05_10,Cohort Guidance Program $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH05_11,Cohort Guidance Program $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH06_7,Biawak $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH06_10,Biawak $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH06_11,Biawak $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH07_7,Regenesis $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH07_10,Regenesis $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH07_11,Regenesis $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH08_7,Oppo Research $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH08_10,Oppo Research $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH08_11,Oppo Research $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH09_7,Aniccam $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH09_10,Aniccam $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH09_11,Aniccam $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH10_7,Afterimage $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH10_10,Afterimage $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH10_11,Afterimage $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH11_7,Simulchip $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH11_10,Simulchip $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH11_11,Simulchip $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH12_7,Hermes $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH12_10,Hermes $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH12_11,Hermes $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH13_7,Audrey v2 $7,Alt Art Card Set [3 copies],Artist Display,,7.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH13_10,Audrey v2 $10,Alt Art Card Set [3 copies],Artist Display,,10.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH13_11,Audrey v2 $11,Alt Art Card Set [3 copies],Artist Display,,11.00,"""pay what you want""",
ToBeAsh,ToBeAsh,ASH14,AU co (double-sided),Alt Art Card Single,Artist Display,,6.00,,
ToBeAsh,ToBeAsh,ASH15,Gamenet (double-sided),Alt Art Card Single,Artist Display,,6.00,,
ToBeAsh,ToBeAsh,ASH16,Topan (double-sided),Alt Art Card Single,Artist Display,,6.00,,
ToBeAsh,ToBeAsh,ASH17,Magdalene Keino-Chemutai (double-sided),Alt Art Card Single,Artist Display,,6.00,,
ToBeAsh,ToBeAsh,ASH18,"René ""Loup"" Arcemont (double-sided)",Alt Art Card Single,Artist Display,,6.00,,
ToBeAsh,ToBeAsh,ASH19,Esâ Afontov,Alt Art Card Single,Artist Display,,6.00,,
tzeentchling,tzeentchling,TZ01,Coalescence,Alt Art Card Set [3 copies],Artist Display,20,8.00,,
tzeentchling,tzeentchling,TZ02,Measured Response,Alt Art Card Set [3 copies],Artist Display,28,8.00,,
tzeentchling,tzeentchling,TZ03,Petty Cash,Alt Art Card Set [3 copies],Artist Display,15,10.00,,
tzeentchling,tzeentchling,TZ04,Illumination,Alt Art Card Set [3 copies],Artist Display,25,10.00,,
Vale,Vale,,Proceeds towards Medecins Sans Frontieres,,,,,,
Vale,Vale,VA1,Arcs-inspired Built to Last,Alt Art Card Single,Artist Display,31,5.00,Proceeds towards Medecins Sans Frontieres,
Vale,Vale,VA2,Arcs-inspired Precision Design,Alt Art Card Single,Artist Display,32,5.00,Proceeds towards Medecins Sans Frontieres,
Vale,Vale,VA3,Arcs-inspired Reality Plus,Alt Art Card Single,Artist Display,37,5.00,Proceeds towards Medecins Sans Frontieres,
Vale,Vale,VA4,Arcs-inspired Restoring Humanity,Alt Art Card Single,Artist Display,37,5.00,Proceeds towards Medecins Sans Frontieres,
Vale,Vale,VA5,Arcs-Inspired Thule Subsea,Alt Art Card Single,Artist Display,23,5.00,Proceeds towards Medecins Sans Frontieres,
Zen-r0b0 ,Zen-r0b0 ,ZR1,Flyswatter (Mario Paint style),Alt Art Card Set [3 copies],Artist Display,,5.00,Two sides with two styles,
Zen-r0b0 ,Zen-r0b0 ,ZR2,Flyswatter (Mario Paint style) Foil,Alt Art Card Set [3 copies],Artist Display,,10.00,,
Zen-r0b0 ,Zen-r0b0 ,ZR3,Dr. Nuka (Fallout style),Alt Art Card Set [3 copies],Artist Display,,7.50,,
Zen-r0b0 ,Zen-r0b0 ,ZR4,Dr. Nuka (Fallout style) Foil,Alt Art Card Set [3 copies],Artist Display,,15.00,,
Zen-r0b0 ,Zen-r0b0 ,ZR5,AU Co. acrylic ID with counter,Alt Art Card Single,Artist Display,,25.00,Acrylic with built-in counter,
Zen-r0b0 ,Zen-r0b0 ,ZR6,MU acrylic Tokens (set of 8),Accessory,Artist Display,,15.00,8 acrylic tokens,
Zen-r0b0 ,Zen-r0b0 ,ZR7,ID / I DID tokens,Accessory,Artist Display,,1.00,2-sided Acrylic token,
Zen-r0b0 ,JEV,ZR8,Mark Indicator acrylic 2-sided,Accessory,Artist Display,,10.00,Acrylic card with d6 roll indicator slot,
